기준연도,대분류,대분류 코드,중분류,중분류 코드,지역1,지역2,입원건수
2023,입원전체,0,입원 전체,0,26200,41630,0
2023,입원전체,0,입원 전체,0,26230,41630,22
2023,입원전체,0,입원 전체,0,26260,41630,23
2023,입원전체,0,입원 전체,0,26290,41630,2
2023,입원전체,0,입원 전체,0,26320,41630,2
2023,입원전체,0,입원 전체,0,26350,41630,20
2023,입원전체,0,입원 전체,0,26380,41630,0
2023,입원전체,0,입원 전체,0,26410,41630,0
2023,입원전체,0,입원 전체,0,26440,41630,4
2023,입원전체,0,입원 전체,0,26470,41630,4
2023,입원전체,0,입원 전체,0,26500,41630,1
2023,입원전체,0,입원 전체,0,26530,41630,2
2023,입원전체,0,입원 전체,0,26710,41630,2
2023,입원전체,0,입원 전체,0,27110,41630,19
2023,입원전체,0,입원 전체,0,27140,41630,9
2023,입원전체,0,입원 전체,0,27170,41630,2
2023,입원전체,0,입원 전체,0,27200,41630,14
2023,입원전체,0,입원 전체,0,27230,41630,10
2023,입원전체,0,입원 전체,0,27260,41630,5
2023,입원전체,0,입원 전체,0,27290,41630,23
2023,입원전체,0,입원 전체,0,27710,41630,1
2023,입원전체,0,입원 전체,0,28110,41630,57
2023,입원전체,0,입원 전체,0,28140,41630,7
2023,입원전체,0,입원 전체,0,28177,41630,25
2023,입원전체,0,입원 전체,0,28185,41630,21
2023,입원전체,0,입원 전체,0,28200,41630,56
2023,입원전체,0,입원 전체,0,28237,41630,70
2023,입원전체,0,입원 전체,0,28245,41630,58
2023,입원전체,0,입원 전체,0,28260,41630,96
2023,입원전체,0,입원 전체,0,28710,41630,6
2023,입원전체,0,입원 전체,0,28720,41630,0
2023,입원전체,0,입원 전체,0,29110,41630,22
2023,입원전체,0,입원 전체,0,29140,41630,20
2023,입원전체,0,입원 전체,0,29155,41630,6
2023,입원전체,0,입원 전체,0,29170,41630,30
2023,입원전체,0,입원 전체,0,29200,41630,23
2023,입원전체,0,입원 전체,0,30110,41630,0
2023,입원전체,0,입원 전체,0,30140,41630,13
2023,입원전체,0,입원 전체,0,30170,41630,53
2023,입원전체,0,입원 전체,0,30200,41630,31
2023,입원전체,0,입원 전체,0,30230,41630,6
2023,입원전체,0,입원 전체,0,31110,41630,1
2023,입원전체,0,입원 전체,0,31140,41630,14
2023,입원전체,0,입원 전체,0,31170,41630,6
2023,입원전체,0,입원 전체,0,31200,41630,2
2023,입원전체,0,입원 전체,0,31710,41630,0
2023,입원전체,0,입원 전체,0,36110,41630,12
2023,입원전체,0,입원 전체,0,41111,41630,3
2023,입원전체,0,입원 전체,0,41113,41630,51
2023,입원전체,0,입원 전체,0,41115,41630,39
2023,입원전체,0,입원 전체,0,41117,41630,89
2023,입원전체,0,입원 전체,0,41131,41630,18
2023,입원전체,0,입원 전체,0,41133,41630,3
2023,입원전체,0,입원 전체,0,41135,41630,320
2023,입원전체,0,입원 전체,0,41150,41630,30995
2023,입원전체,0,입원 전체,0,41171,41630,21
2023,입원전체,0,입원 전체,0,41173,41630,68
2023,입원전체,0,입원 전체,0,41190,41630,169
2023,입원전체,0,입원 전체,0,41210,41630,22
2023,입원전체,0,입원 전체,0,41220,41630,89
2023,입원전체,0,입원 전체,0,41250,41630,175
2023,입원전체,0,입원 전체,0,41271,41630,27
2023,입원전체,0,입원 전체,0,41273,41630,66
2023,입원전체,0,입원 전체,0,41281,41630,478
2023,입원전체,0,입원 전체,0,41285,41630,844
2023,입원전체,0,입원 전체,0,41287,41630,134
2023,입원전체,0,입원 전체,0,41290,41630,0
2023,입원전체,0,입원 전체,0,41310,41630,260
2023,입원전체,0,입원 전체,0,41360,41630,532
2023,입원전체,0,입원 전체,0,41370,41630,23
2023,입원전체,0,입원 전체,0,41390,41630,51
2023,입원전체,0,입원 전체,0,41410,41630,14
2023,입원전체,0,입원 전체,0,41430,41630,1
2023,입원전체,0,입원 전체,0,41450,41630,25
2023,입원전체,0,입원 전체,0,41461,41630,34
2023,입원전체,0,입원 전체,0,41463,41630,44
2023,입원전체,0,입원 전체,0,41465,41630,32
2023,입원전체,0,입원 전체,0,41480,41630,660
2023,입원전체,0,입원 전체,0,41500,41630,12
2023,입원전체,0,입원 전체,0,41550,41630,8
2023,입원전체,0,입원 전체,0,41570,41630,120
2023,입원전체,0,입원 전체,0,41590,41630,85
2023,입원전체,0,입원 전체,0,41610,41630,32
2023,입원전체,0,입원 전체,0,41630,41630,4391
2023,입원전체,0,입원 전체,0,41650,41630,886
2023,입원전체,0,입원 전체,0,41670,41630,6
2023,입원전체,0,입원 전체,0,41800,41630,0
2023,입원전체,0,입원 전체,0,41820,41630,2
2023,입원전체,0,입원 전체,0,41830,41630,27
2023,입원전체,0,입원 전체,0,43111,41630,9
2023,입원전체,0,입원 전체,0,43112,41630,14
2023,입원전체,0,입원 전체,0,43113,41630,9
2023,입원전체,0,입원 전체,0,43114,41630,15
2023,입원전체,0,입원 전체,0,43130,41630,24
2023,입원전체,0,입원 전체,0,43150,41630,19
2023,입원전체,0,입원 전체,0,43720,41630,1
2023,입원전체,0,입원 전체,0,43730,41630,0
2023,입원전체,0,입원 전체,0,43740,41630,1
2023,입원전체,0,입원 전체,0,43745,41630,0
2023,입원전체,0,입원 전체,0,43750,41630,5
2023,입원전체,0,입원 전체,0,43760,41630,4
2023,입원전체,0,입원 전체,0,43770,41630,1
2023,입원전체,0,입원 전체,0,43800,41630,0
2023,입원전체,0,입원 전체,0,44131,41630,64
2023,입원전체,0,입원 전체,0,44133,41630,17
2023,입원전체,0,입원 전체,0,44150,41630,0
2023,입원전체,0,입원 전체,0,44180,41630,1
2023,입원전체,0,입원 전체,0,44200,41630,16
2023,입원전체,0,입원 전체,0,44210,41630,14
2023,입원전체,0,입원 전체,0,44230,41630,6
2023,입원전체,0,입원 전체,0,44250,41630,0
2023,입원전체,0,입원 전체,0,44270,41630,11
2023,입원전체,0,입원 전체,0,44710,41630,0
2023,입원전체,0,입원 전체,0,44760,41630,0
2023,입원전체,0,입원 전체,0,44770,41630,2
2023,입원전체,0,입원 전체,0,44790,41630,0
2023,입원전체,0,입원 전체,0,44800,41630,9
2023,입원전체,0,입원 전체,0,44810,41630,3
2023,입원전체,0,입원 전체,0,44825,41630,0
2023,입원전체,0,입원 전체,0,45111,41630,17
2023,입원전체,0,입원 전체,0,45113,41630,26
2023,입원전체,0,입원 전체,0,45130,41630,15
2023,입원전체,0,입원 전체,0,45140,41630,24
2023,입원전체,0,입원 전체,0,45180,41630,5
2023,입원전체,0,입원 전체,0,45190,41630,4
2023,입원전체,0,입원 전체,0,45210,41630,2
2023,입원전체,0,입원 전체,0,45710,41630,0
2023,입원전체,0,입원 전체,0,45720,41630,0
2023,입원전체,0,입원 전체,0,45730,41630,0
2023,입원전체,0,입원 전체,0,45740,41630,0
2023,입원전체,0,입원 전체,0,45750,41630,0
2023,입원전체,0,입원 전체,0,45770,41630,0
2023,입원전체,0,입원 전체,0,45790,41630,2
2023,입원전체,0,입원 전체,0,45800,41630,1
2023,입원전체,0,입원 전체,0,46110,41630,23
2023,입원전체,0,입원 전체,0,46130,41630,9
2023,입원전체,0,입원 전체,0,46150,41630,5
2023,입원전체,0,입원 전체,0,46170,41630,3
2023,입원전체,0,입원 전체,0,46230,41630,1
2023,입원전체,0,입원 전체,0,46710,41630,0
2023,입원전체,0,입원 전체,0,46720,41630,0
2023,입원전체,0,입원 전체,0,46730,41630,0
2023,입원전체,0,입원 전체,0,46770,41630,2
2023,입원전체,0,입원 전체,0,46780,41630,0
2023,입원전체,0,입원 전체,0,46790,41630,5
2023,입원전체,0,입원 전체,0,46800,41630,0
2023,입원전체,0,입원 전체,0,46810,41630,1
2023,입원전체,0,입원 전체,0,46820,41630,1
2023,입원전체,0,입원 전체,0,46830,41630,0
2023,입원전체,0,입원 전체,0,46840,41630,0
2023,입원전체,0,입원 전체,0,46860,41630,0
2023,입원전체,0,입원 전체,0,46870,41630,13
2023,입원전체,0,입원 전체,0,46880,41630,0
2023,입원전체,0,입원 전체,0,46890,41630,0
2023,입원전체,0,입원 전체,0,46900,41630,1
2023,입원전체,0,입원 전체,0,46910,41630,0
2023,입원전체,0,입원 전체,0,47111,41630,23
2023,입원전체,0,입원 전체,0,47113,41630,5
2023,입원전체,0,입원 전체,0,47130,41630,4
2023,입원전체,0,입원 전체,0,47150,41630,7
2023,입원전체,0,입원 전체,0,47170,41630,11
2023,입원전체,0,입원 전체,0,47190,41630,15
2023,입원전체,0,입원 전체,0,47210,41630,0
2023,입원전체,0,입원 전체,0,47230,41630,0
2023,입원전체,0,입원 전체,0,47250,41630,0
2023,입원전체,0,입원 전체,0,47280,41630,4
2023,입원전체,0,입원 전체,0,47290,41630,1
2023,입원전체,0,입원 전체,0,47720,41630,0
2023,입원전체,0,입원 전체,0,47730,41630,0
2023,입원전체,0,입원 전체,0,47750,41630,0
2023,입원전체,0,입원 전체,0,47760,41630,0
2023,입원전체,0,입원 전체,0,47770,41630,0
2023,입원전체,0,입원 전체,0,47820,41630,0
2023,입원전체,0,입원 전체,0,47830,41630,0
2023,입원전체,0,입원 전체,0,47840,41630,0
2023,입원전체,0,입원 전체,0,47850,41630,0
2023,입원전체,0,입원 전체,0,47900,41630,1
2023,입원전체,0,입원 전체,0,47920,41630,0
2023,입원전체,0,입원 전체,0,47930,41630,0
2023,입원전체,0,입원 전체,0,47940,41630,0
2023,입원전체,0,입원 전체,0,48121,41630,19
2023,입원전체,0,입원 전체,0,48123,41630,6
2023,입원전체,0,입원 전체,0,48125,41630,2
2023,입원전체,0,입원 전체,0,48127,41630,4
2023,입원전체,0,입원 전체,0,48129,41630,2
2023,입원전체,0,입원 전체,0,48170,41630,8
2023,입원전체,0,입원 전체,0,48220,41630,2
2023,입원전체,0,입원 전체,0,48240,41630,1
2023,입원전체,0,입원 전체,0,48250,41630,4
2023,입원전체,0,입원 전체,0,48270,41630,1
2023,입원전체,0,입원 전체,0,48310,41630,5
2023,입원전체,0,입원 전체,0,48330,41630,4
2023,입원전체,0,입원 전체,0,48720,41630,0
2023,입원전체,0,입원 전체,0,48730,41630,0
2023,입원전체,0,입원 전체,0,48740,41630,0
2023,입원전체,0,입원 전체,0,48820,41630,0
2023,입원전체,0,입원 전체,0,48840,41630,0
2023,입원전체,0,입원 전체,0,48850,41630,0
2023,입원전체,0,입원 전체,0,48860,41630,0
2023,입원전체,0,입원 전체,0,48870,41630,0
2023,입원전체,0,입원 전체,0,48880,41630,2
2023,입원전체,0,입원 전체,0,48890,41630,1
2023,입원전체,0,입원 전체,0,50110,41630,20
2023,입원전체,0,입원 전체,0,50130,41630,8
2023,입원전체,0,입원 전체,0,51110,41630,64
2023,입원전체,0,입원 전체,0,51130,41630,59
2023,입원전체,0,입원 전체,0,51150,41630,38
2023,입원전체,0,입원 전체,0,51170,41630,1
2023,입원전체,0,입원 전체,0,51190,41630,0
2023,입원전체,0,입원 전체,0,51210,41630,1
2023,입원전체,0,입원 전체,0,51230,41630,8
2023,입원전체,0,입원 전체,0,51720,41630,2
2023,입원전체,0,입원 전체,0,51730,41630,0
2023,입원전체,0,입원 전체,0,51750,41630,1
2023,입원전체,0,입원 전체,0,51760,41630,0
2023,입원전체,0,입원 전체,0,51770,41630,0
2023,입원전체,0,입원 전체,0,51780,41630,3
2023,입원전체,0,입원 전체,0,51790,41630,0
2023,입원전체,0,입원 전체,0,51800,41630,0
2023,입원전체,0,입원 전체,0,51810,41630,0
2023,입원전체,0,입원 전체,0,51820,41630,0
2023,입원전체,0,입원 전체,0,51830,41630,0
2023,입원전체,0,입원 전체,0,11110,41650,811
2023,입원전체,0,입원 전체,0,11140,41650,75
2023,입원전체,0,입원 전체,0,11170,41650,112
2023,입원전체,0,입원 전체,0,11200,41650,222
2023,입원전체,0,입원 전체,0,11215,41650,208
2023,입원전체,0,입원 전체,0,11230,41650,527
2023,입원전체,0,입원 전체,0,11260,41650,404
2023,입원전체,0,입원 전체,0,11290,41650,450
2023,입원전체,0,입원 전체,0,11305,41650,141
2023,입원전체,0,입원 전체,0,11320,41650,355
2023,입원전체,0,입원 전체,0,11350,41650,1235
2023,입원전체,0,입원 전체,0,11380,41650,244
2023,입원전체,0,입원 전체,0,11410,41650,399
2023,입원전체,0,입원 전체,0,11440,41650,11
2023,입원전체,0,입원 전체,0,11470,41650,76
2023,입원전체,0,입원 전체,0,11500,41650,126
2023,입원전체,0,입원 전체,0,11530,41650,86
2023,입원전체,0,입원 전체,0,11545,41650,17
2023,입원전체,0,입원 전체,0,11560,41650,139
2023,입원전체,0,입원 전체,0,11590,41650,98
2023,입원전체,0,입원 전체,0,11620,41650,58
2023,입원전체,0,입원 전체,0,11650,41650,363
2023,입원전체,0,입원 전체,0,11680,41650,890
2023,입원전체,0,입원 전체,0,11710,41650,1390
2023,입원전체,0,입원 전체,0,11740,41650,541
2023,입원전체,0,입원 전체,0,26110,41650,2
2023,입원전체,0,입원 전체,0,26140,41650,7
2023,입원전체,0,입원 전체,0,26170,41650,0
2023,입원전체,0,입원 전체,0,26200,41650,0
2023,입원전체,0,입원 전체,0,26230,41650,14
2023,입원전체,0,입원 전체,0,26260,41650,5
2023,입원전체,0,입원 전체,0,26290,41650,0
2023,입원전체,0,입원 전체,0,26320,41650,2
2023,입원전체,0,입원 전체,0,26350,41650,6
2023,입원전체,0,입원 전체,0,26380,41650,3
2023,입원전체,0,입원 전체,0,26410,41650,3
2023,입원전체,0,입원 전체,0,26440,41650,0
2023,입원전체,0,입원 전체,0,26470,41650,1
2023,입원전체,0,입원 전체,0,26500,41650,0
2023,입원전체,0,입원 전체,0,26530,41650,3
2023,입원전체,0,입원 전체,0,26710,41650,0
2023,입원전체,0,입원 전체,0,27110,41650,4
2023,입원전체,0,입원 전체,0,27140,41650,11
2023,입원전체,0,입원 전체,0,27170,41650,5
2023,입원전체,0,입원 전체,0,27200,41650,6
2023,입원전체,0,입원 전체,0,27230,41650,25
2023,입원전체,0,입원 전체,0,27260,41650,10
2023,입원전체,0,입원 전체,0,27290,41650,15
2023,입원전체,0,입원 전체,0,27710,41650,0
2023,입원전체,0,입원 전체,0,28110,41650,38
2023,입원전체,0,입원 전체,0,28140,41650,4
2023,입원전체,0,입원 전체,0,28177,41650,38
2023,입원전체,0,입원 전체,0,28185,41650,15
2023,입원전체,0,입원 전체,0,28200,41650,119
2023,입원전체,0,입원 전체,0,28237,41650,62
2023,입원전체,0,입원 전체,0,28245,41650,74
2023,입원전체,0,입원 전체,0,28260,41650,66
2023,입원전체,0,입원 전체,0,28710,41650,7
2023,입원전체,0,입원 전체,0,28720,41650,0
2023,입원전체,0,입원 전체,0,29110,41650,10
2023,입원전체,0,입원 전체,0,29140,41650,5
2023,입원전체,0,입원 전체,0,29155,41650,6
2023,입원전체,0,입원 전체,0,29170,41650,12
2023,입원전체,0,입원 전체,0,29200,41650,12
2023,입원전체,0,입원 전체,0,30110,41650,6
2023,입원전체,0,입원 전체,0,30140,41650,19
2023,입원전체,0,입원 전체,0,30170,41650,25
2023,입원전체,0,입원 전체,0,30200,41650,27
2023,입원전체,0,입원 전체,0,30230,41650,1
2023,입원전체,0,입원 전체,0,31110,41650,4
2023,입원전체,0,입원 전체,0,31140,41650,3
2023,입원전체,0,입원 전체,0,31170,41650,3
2023,입원전체,0,입원 전체,0,31200,41650,3
2023,입원전체,0,입원 전체,0,31710,41650,0
2023,입원전체,0,입원 전체,0,36110,41650,10
2023,입원전체,0,입원 전체,0,41111,41650,2
2023,입원전체,0,입원 전체,0,41113,41650,31
2023,입원전체,0,입원 전체,0,41115,41650,53
2023,입원전체,0,입원 전체,0,41117,41650,68
2023,입원전체,0,입원 전체,0,41131,41650,16
2023,입원전체,0,입원 전체,0,41133,41650,9
2023,입원전체,0,입원 전체,0,41135,41650,290
2023,입원전체,0,입원 전체,0,41150,41650,13744
2023,입원전체,0,입원 전체,0,41171,41650,10
2023,입원전체,0,입원 전체,0,41173,41650,49
2023,입원전체,0,입원 전체,0,41190,41650,119
2023,입원전체,0,입원 전체,0,41210,41650,31
2023,입원전체,0,입원 전체,0,41220,41650,45
2023,입원전체,0,입원 전체,0,41250,41650,14
2023,입원전체,0,입원 전체,0,41271,41650,13
2023,입원전체,0,입원 전체,0,41273,41650,71
2023,입원전체,0,입원 전체,0,41281,41650,127
2023,입원전체,0,입원 전체,0,41285,41650,400
2023,입원전체,0,입원 전체,0,41287,41650,49
2023,입원전체,0,입원 전체,0,41290,41650,0
2023,입원전체,0,입원 전체,0,41310,41650,354
2023,입원전체,0,입원 전체,0,41360,41650,1958
2023,입원전체,0,입원 전체,0,41370,41650,11
2023,입원전체,0,입원 전체,0,41390,41650,42
2023,입원전체,0,입원 전체,0,41410,41650,42
2023,입원전체,0,입원 전체,0,41430,41650,5
2023,입원전체,0,입원 전체,0,41450,41650,16
2023,입원전체,0,입원 전체,0,41461,41650,31
2023,입원전체,0,입원 전체,0,41463,41650,45
2023,입원전체,0,입원 전체,0,41465,41650,29
2023,입원전체,0,입원 전체,0,41480,41650,37
2023,입원전체,0,입원 전체,0,41500,41650,12
2023,입원전체,0,입원 전체,0,41550,41650,12
2023,입원전체,0,입원 전체,0,41570,41650,47
2023,입원전체,0,입원 전체,0,41590,41650,56
2023,입원전체,0,입원 전체,0,41610,41650,38
2023,입원전체,0,입원 전체,0,41630,41650,509
2023,입원전체,0,입원 전체,0,41650,41650,9288
2023,입원전체,0,입원 전체,0,41670,41650,11
2023,입원전체,0,입원 전체,0,41800,41650,0
2023,입원전체,0,입원 전체,0,41820,41650,10
2023,입원전체,0,입원 전체,0,41830,41650,18
2023,입원전체,0,입원 전체,0,43111,41650,13
2023,입원전체,0,입원 전체,0,43112,41650,17
2023,입원전체,0,입원 전체,0,43113,41650,15
2023,입원전체,0,입원 전체,0,43114,41650,12
2023,입원전체,0,입원 전체,0,43130,41650,14
2023,입원전체,0,입원 전체,0,43150,41650,9
2023,입원전체,0,입원 전체,0,43720,41650,1
2023,입원전체,0,입원 전체,0,43730,41650,0
2023,입원전체,0,입원 전체,0,43740,41650,0
2023,입원전체,0,입원 전체,0,43745,41650,0
2023,입원전체,0,입원 전체,0,43750,41650,7
2023,입원전체,0,입원 전체,0,43760,41650,3
2023,입원전체,0,입원 전체,0,43770,41650,0
2023,입원전체,0,입원 전체,0,43800,41650,0
2023,입원전체,0,입원 전체,0,44131,41650,36
2023,입원전체,0,입원 전체,0,44133,41650,42
2023,입원전체,0,입원 전체,0,44150,41650,1
2023,입원전체,0,입원 전체,0,44180,41650,3
2023,입원전체,0,입원 전체,0,44200,41650,11
2023,입원전체,0,입원 전체,0,44210,41650,4
2023,입원전체,0,입원 전체,0,44230,41650,2
2023,입원전체,0,입원 전체,0,44250,41650,0
2023,입원전체,0,입원 전체,0,44270,41650,20
2023,입원전체,0,입원 전체,0,44710,41650,0
2023,입원전체,0,입원 전체,0,44760,41650,0
2023,입원전체,0,입원 전체,0,44770,41650,0
2023,입원전체,0,입원 전체,0,44790,41650,0
2023,입원전체,0,입원 전체,0,44800,41650,3
2023,입원전체,0,입원 전체,0,44810,41650,1
2023,입원전체,0,입원 전체,0,44825,41650,0
2023,입원전체,0,입원 전체,0,45111,41650,10
2023,입원전체,0,입원 전체,0,45113,41650,21
2023,입원전체,0,입원 전체,0,45130,41650,12
2023,입원전체,0,입원 전체,0,45140,41650,17
2023,입원전체,0,입원 전체,0,45180,41650,8
2023,입원전체,0,입원 전체,0,45190,41650,1
2023,입원전체,0,입원 전체,0,45210,41650,4
2023,입원전체,0,입원 전체,0,45710,41650,0
2023,입원전체,0,입원 전체,0,45720,41650,0
2023,입원전체,0,입원 전체,0,45730,41650,0
2023,입원전체,0,입원 전체,0,45740,41650,0
2023,입원전체,0,입원 전체,0,45750,41650,0
2023,입원전체,0,입원 전체,0,45770,41650,0
2023,입원전체,0,입원 전체,0,45790,41650,7
2023,입원전체,0,입원 전체,0,45800,41650,0
2023,입원전체,0,입원 전체,0,46110,41650,8
2023,입원전체,0,입원 전체,0,46130,41650,3
2023,입원전체,0,입원 전체,0,46150,41650,10
2023,입원전체,0,입원 전체,0,46170,41650,0
2023,입원전체,0,입원 전체,0,46230,41650,3
2023,입원전체,0,입원 전체,0,46710,41650,0
2023,입원전체,0,입원 전체,0,46720,41650,0
2023,입원전체,0,입원 전체,0,46730,41650,0
2023,입원전체,0,입원 전체,0,46770,41650,1
2023,입원전체,0,입원 전체,0,46780,41650,0
2023,입원전체,0,입원 전체,0,46790,41650,3
2023,입원전체,0,입원 전체,0,46800,41650,1
2023,입원전체,0,입원 전체,0,46810,41650,0
2023,입원전체,0,입원 전체,0,46820,41650,0
2023,입원전체,0,입원 전체,0,46830,41650,32
2023,입원전체,0,입원 전체,0,46840,41650,0
2023,입원전체,0,입원 전체,0,46860,41650,0
2023,입원전체,0,입원 전체,0,46870,41650,0
2023,입원전체,0,입원 전체,0,46880,41650,0
2023,입원전체,0,입원 전체,0,46890,41650,0
2023,입원전체,0,입원 전체,0,46900,41650,1
2023,입원전체,0,입원 전체,0,46910,41650,0
2023,입원전체,0,입원 전체,0,47111,41650,19
2023,입원전체,0,입원 전체,0,47113,41650,0
2023,입원전체,0,입원 전체,0,47130,41650,6
2023,입원전체,0,입원 전체,0,47150,41650,3
2023,입원전체,0,입원 전체,0,47170,41650,17
2023,입원전체,0,입원 전체,0,47190,41650,6
2023,입원전체,0,입원 전체,0,47210,41650,2
2023,입원전체,0,입원 전체,0,47230,41650,0
2023,입원전체,0,입원 전체,0,47250,41650,1
2023,입원전체,0,입원 전체,0,47280,41650,0
2023,입원전체,0,입원 전체,0,47290,41650,5
2023,입원전체,0,입원 전체,0,47720,41650,0
2023,입원전체,0,입원 전체,0,47730,41650,0
2023,입원전체,0,입원 전체,0,47750,41650,0
2023,입원전체,0,입원 전체,0,47760,41650,0
2023,입원전체,0,입원 전체,0,47770,41650,0
2023,입원전체,0,입원 전체,0,47820,41650,0
2023,입원전체,0,입원 전체,0,47830,41650,0
2023,입원전체,0,입원 전체,0,47840,41650,0
2023,입원전체,0,입원 전체,0,47850,41650,0
2023,입원전체,0,입원 전체,0,47900,41650,0
2023,입원전체,0,입원 전체,0,47920,41650,2
2023,입원전체,0,입원 전체,0,47930,41650,0
2023,입원전체,0,입원 전체,0,47940,41650,0
2023,입원전체,0,입원 전체,0,48121,41650,6
2023,입원전체,0,입원 전체,0,48123,41650,4
2023,입원전체,0,입원 전체,0,48125,41650,6
2023,입원전체,0,입원 전체,0,48127,41650,5
2023,입원전체,0,입원 전체,0,48129,41650,1
2023,입원전체,0,입원 전체,0,48170,41650,5
2023,입원전체,0,입원 전체,0,48220,41650,1
2023,입원전체,0,입원 전체,0,48240,41650,1
2023,입원전체,0,입원 전체,0,48250,41650,6
2023,입원전체,0,입원 전체,0,48270,41650,6
2023,입원전체,0,입원 전체,0,48310,41650,7
2023,입원전체,0,입원 전체,0,48330,41650,9
2023,입원전체,0,입원 전체,0,48720,41650,0
2023,입원전체,0,입원 전체,0,48730,41650,0
2023,입원전체,0,입원 전체,0,48740,41650,0
2023,입원전체,0,입원 전체,0,48820,41650,1
2023,입원전체,0,입원 전체,0,48840,41650,0
2023,입원전체,0,입원 전체,0,48850,41650,0
2023,입원전체,0,입원 전체,0,48860,41650,0
2023,입원전체,0,입원 전체,0,48870,41650,1
2023,입원전체,0,입원 전체,0,48880,41650,0
2023,입원전체,0,입원 전체,0,48890,41650,0
2023,입원전체,0,입원 전체,0,50110,41650,16
2023,입원전체,0,입원 전체,0,50130,41650,4
2023,입원전체,0,입원 전체,0,51110,41650,79
2023,입원전체,0,입원 전체,0,51130,41650,21
2023,입원전체,0,입원 전체,0,51150,41650,20
2023,입원전체,0,입원 전체,0,51170,41650,0
2023,입원전체,0,입원 전체,0,51190,41650,0
2023,입원전체,0,입원 전체,0,51210,41650,1
2023,입원전체,0,입원 전체,0,51230,41650,5
2023,입원전체,0,입원 전체,0,51720,41650,3
2023,입원전체,0,입원 전체,0,51730,41650,0
2023,입원전체,0,입원 전체,0,51750,41650,3
2023,입원전체,0,입원 전체,0,51760,41650,0
2023,입원전체,0,입원 전체,0,51770,41650,13
2023,입원전체,0,입원 전체,0,51780,41650,152
2023,입원전체,0,입원 전체,0,51790,41650,0
2023,입원전체,0,입원 전체,0,51800,41650,0
2023,입원전체,0,입원 전체,0,51810,41650,1
2023,입원전체,0,입원 전체,0,51820,41650,0
2023,입원전체,0,입원 전체,0,51830,41650,0
2023,입원전체,0,입원 전체,0,11110,41670,304
2023,입원전체,0,입원 전체,0,11140,41670,54
2023,입원전체,0,입원 전체,0,11170,41670,112
2023,입원전체,0,입원 전체,0,11200,41670,184
2023,입원전체,0,입원 전체,0,11215,41670,219
2023,입원전체,0,입원 전체,0,11230,41670,235
2023,입원전체,0,입원 전체,0,11260,41670,142
2023,입원전체,0,입원 전체,0,11290,41670,164
2023,입원전체,0,입원 전체,0,11305,41670,22
2023,입원전체,0,입원 전체,0,11320,41670,51
2023,입원전체,0,입원 전체,0,11350,41670,125
2023,입원전체,0,입원 전체,0,11380,41670,78
2023,입원전체,0,입원 전체,0,11410,41670,303
2023,입원전체,0,입원 전체,0,11440,41670,5
2023,입원전체,0,입원 전체,0,11470,41670,67
2023,입원전체,0,입원 전체,0,11500,41670,75
2023,입원전체,0,입원 전체,0,11530,41670,110
2023,입원전체,0,입원 전체,0,11545,41670,17
2023,입원전체,0,입원 전체,0,11560,41670,148
2023,입원전체,0,입원 전체,0,11590,41670,134
2023,입원전체,0,입원 전체,0,11620,41670,39
2023,입원전체,0,입원 전체,0,11650,41670,648
2023,입원전체,0,입원 전체,0,11680,41670,1018
2023,입원전체,0,입원 전체,0,11710,41670,1141
2023,입원전체,0,입원 전체,0,11740,41670,583
2023,입원전체,0,입원 전체,0,26110,41670,0
2023,입원전체,0,입원 전체,0,26140,41670,11
2023,입원전체,0,입원 전체,0,26170,41670,0
2023,입원전체,0,입원 전체,0,26200,41670,0
2023,입원전체,0,입원 전체,0,26230,41670,11
2023,입원전체,0,입원 전체,0,26260,41670,0
2023,입원전체,0,입원 전체,0,26290,41670,3
2023,입원전체,0,입원 전체,0,26320,41670,5
2023,입원전체,0,입원 전체,0,26350,41670,7
2023,입원전체,0,입원 전체,0,26380,41670,2
2023,입원전체,0,입원 전체,0,26410,41670,2
2023,입원전체,0,입원 전체,0,26440,41670,0
2023,입원전체,0,입원 전체,0,26470,41670,10
2023,입원전체,0,입원 전체,0,26500,41670,5
2023,입원전체,0,입원 전체,0,26530,41670,2
2023,입원전체,0,입원 전체,0,26710,41670,0
2023,입원전체,0,입원 전체,0,27110,41670,14
2023,입원전체,0,입원 전체,0,27140,41670,7
2023,입원전체,0,입원 전체,0,27170,41670,0
2023,입원전체,0,입원 전체,0,27200,41670,5
2023,입원전체,0,입원 전체,0,27230,41670,9
2023,입원전체,0,입원 전체,0,27260,41670,0
2023,입원전체,0,입원 전체,0,27290,41670,9
2023,입원전체,0,입원 전체,0,27710,41670,1
2023,입원전체,0,입원 전체,0,28110,41670,65
2023,입원전체,0,입원 전체,0,28140,41670,3
2023,입원전체,0,입원 전체,0,28177,41670,28
2023,입원전체,0,입원 전체,0,28185,41670,13
2023,입원전체,0,입원 전체,0,28200,41670,76
2023,입원전체,0,입원 전체,0,28237,41670,55
2023,입원전체,0,입원 전체,0,28245,41670,33
2023,입원전체,0,입원 전체,0,28260,41670,51
2023,입원전체,0,입원 전체,0,28710,41670,4
2023,입원전체,0,입원 전체,0,28720,41670,0
2023,입원전체,0,입원 전체,0,29110,41670,10
2023,입원전체,0,입원 전체,0,29140,41670,3
2023,입원전체,0,입원 전체,0,29155,41670,5
2023,입원전체,0,입원 전체,0,29170,41670,9
2023,입원전체,0,입원 전체,0,29200,41670,5
